emp_no,first_name,last_name,to_date
31580,Weidon,Porotnikoff,1994-08-08
31582,Duro,Underwood,1998-12-10
31587,Heather,Henseler,9999-01-01
31593,Kamakshi,Merey,9999-01-01
31594,Abdelkader,Birta,9999-01-01
31595,Stevo,Barbanera,1996-07-16
31596,Susuma,Larfeldt,9999-01-01
31600,Arif,Zeidenstein,9999-01-01
31604,Mikhail,Niizuma,9999-01-01
31608,Constantino,Krone,1999-10-15
31624,Seongbin,Picht,9999-01-01
31630,Fabrizio,Businaro,9999-01-01
31631,Tuval,Kavvadias,9999-01-01
31632,Eldridge,Shihab,9999-01-01
31634,Mohua,Rubsam,9999-01-01
31641,Aram,Syrzycki,9999-01-01
31644,Khalid,Beidas,9999-01-01
31647,Naftali,Penz,1998-05-31
31649,Souichi,Candan,9999-01-01
31650,Neven,Savasere,9999-01-01
31651,Oscal,Zeilberger,9999-01-01
31657,Adhemar,Range,9999-01-01
31658,Byong,Aloia,9999-01-01
31663,Weiwu,Kobara,1992-05-01
31664,Mohan,Vickson,1990-03-01
31667,Hairong,Spataro,9999-01-01
31671,Mingdong,Trystram,9999-01-01
31674,Jixiang,Bernini,9999-01-01
31675,Yongmin,Zlotek,9999-01-01
31679,Basant,Koshiba,9999-01-01
31681,Paris,Luiz,9999-01-01
31684,Jungsoon,Deyuan,9999-01-01
31686,Djelloul,Cummings,9999-01-01
31697,Malu,Msuda,9999-01-01
31700,Weiyi,Ranft,9999-01-01
31702,Florian,Isard,9999-01-01
31704,Alagu,Randt,9999-01-01
31706,Howell,Redmiles,9999-01-01
31707,Anoosh,Akazan,9999-01-01
31709,Jinpo,Boissier,9999-01-01
31712,Jiang,Dulay,9999-01-01
31716,Radoslaw,Chaudhury,9999-01-01
31719,JoAnne,Caine,9999-01-01
31721,Erez,Gimbel,9999-01-01
31723,Ziva,Delaune,2000-11-16
31725,Kazunori,Trystram,9999-01-01
31727,Guadalupe,Hegner,9999-01-01
31731,Mikhail,Suri,9999-01-01
31733,Jaideep,Coombs,9999-01-01
31736,Kensei,Honiden,1994-12-29
31738,Edwin,Unno,9999-01-01
31740,Goo,Domenig,9999-01-01
31741,Valeri,Kenevan,9999-01-01
31742,Pramod,Vendrig,9999-01-01
31743,Lihong,Sinitsyn,9999-01-01
31745,Sergi,Rodham,9999-01-01
31747,Lalit,Garnier,9999-01-01
31750,Fabrizio,DuBourdieux,9999-01-01
31751,Phillip,Ramsey,9999-01-01
31752,Anyuan,Yetim,2002-06-11
31753,Lillian,Binkley,9999-01-01
31755,Radhakrishnan,Murtha,9999-01-01
31757,Alair,Kobara,9999-01-01
31760,Mircea,Rosiles,9999-01-01
31763,Tetsurou,Fadgyas,9999-01-01
31765,Ipke,Tasistro,9999-01-01
31766,Rance,Masand,9999-01-01
31767,Panayotis,Peek,9999-01-01
31770,Weiyi,Couchot,9999-01-01
31774,Aron,Erie,9999-01-01
31777,Pragnesh,Kumaresan,9999-01-01
31780,Ronnie,Farrow,2002-02-21
31783,Ugo,Thambidurai,9999-01-01
31791,Saddek,Debuse,9999-01-01
31794,Tsuneo,Gunderson,1998-10-23
31796,Leen,Vakili,9999-01-01
31801,Sadok,Heuser,9999-01-01
31802,Murthy,Huhdanpaa,9999-01-01
31804,Aris,Masand,9999-01-01
31810,Jasminko,Gill,9999-01-01
31811,Zine,Raney,9999-01-01
31814,Weijing,Brookner,9999-01-01
31818,Kristina,Erni,1996-10-11
31819,Conrado,Dehkordi,1998-08-08
31821,Xiaobin,Farrel,9999-01-01
31823,Sivanarayana,Bernini,9999-01-01
31824,Remko,Pezzoli,9999-01-01
31825,Xuedong,Zyda,1998-03-24
31849,Chaitali,Sabnani,9999-01-01
31852,Byong,Spieker,9999-01-01
31858,Geoffrey,Benantar,9999-01-01
31861,Hidefumi,Lamma,9999-01-01
31864,Zhenbing,Bahl,9999-01-01
31865,Ramzi,Schade,9999-01-01
31868,Dhritiman,Jervis,9999-01-01
31872,Sanjay,Georgakopoulos,9999-01-01
31877,Masoud,Ossenbruggen,9999-01-01
31889,Elgin,Kalafatis,9999-01-01
31890,Dekang,Shiratori,9999-01-01
31896,Kotesh,Gubsky,9999-01-01
31898,Laurentiu,Bierman,9999-01-01
31900,Odoardo,Fujisaki,1999-12-26
31910,Koldo,Vingron,9999-01-01
31913,Bangqing,Luca,9999-01-01
31914,Nevio,Theuretzbacher,9999-01-01
31915,Kazuhide,Speckmann,9999-01-01
31916,Munehiro,Detkin,2002-01-28
31928,Uli,Gecseg,9999-01-01
31929,Chanjung,Penn,9999-01-01
31931,Alenka,Leppanen,9999-01-01
31932,Sajjan,Bernardinello,9999-01-01
31933,Arun,Huhdanpaa,9999-01-01
31937,Rance,Birjandi,9999-01-01
31940,Kousuke,Brookner,1990-11-30
31941,Gian,Silva,9999-01-01
31942,Syozo,Schnabel,9999-01-01
31946,Toong,Iwayama,9999-01-01
31952,Giap,Christianini,9999-01-01
31955,Fen,Nourani,9999-01-01
31956,Ziyad,Gecsei,9999-01-01
31959,Vojin,Niizuma,9999-01-01
31966,Perry,Tetzlaff,9999-01-01
31970,Taegyun,Zaumen,9999-01-01
31972,Yifei,Kawashimo,1994-01-10
31975,Keung,Trogemann,9999-01-01
31979,KayLiang,Callaway,1997-01-28
31980,Kinh,Perz,1993-02-24
31982,Boutros,Undy,9999-01-01
31983,Salvador,Knightly,9999-01-01
31999,Stabislas,Siksek,9999-01-01
32001,Mari,Attimonelli,9999-01-01
32018,Bernardo,Waeselynck,9999-01-01
32026,Lansing,Skrikant,9999-01-01
32027,Mong,Sidhu,9999-01-01
32030,Shooichi,Minakawa,9999-01-01
32032,Harjit,Kermarrec,9999-01-01
32037,Bader,Ozeri,9999-01-01
32043,Muzhong,Cooman,9999-01-01
32044,Maja,Heering,1998-06-11
32047,Arfst,Lorys,9999-01-01
32048,Stamatina,Unno,9999-01-01
32049,Khalid,Rattan,9999-01-01
32051,Gretta,Merro,9999-01-01
32053,Arunachalam,Tiemann,9999-01-01
32054,Kersti,Bahk,9999-01-01
32056,Parviz,Lieblein,9999-01-01
32062,Janalee,Onuegbe,9999-01-01
32064,Mandell,Gammage,9999-01-01
32071,Ewing,Yavatkar,9999-01-01
32078,Subir,Cappello,9999-01-01
32089,Jianhua,Bardell,9999-01-01
32092,Berto,Luca,1996-03-11
32094,Mohd,Buchter,1996-07-10
32105,Serenella,Boudaillier,9999-01-01
32106,Conor,Claffy,1995-05-23
32113,Surveyors,Beerel,1988-05-18
32117,Panayotis,Swiss,9999-01-01
32118,Serenella,Litvinov,9999-01-01
32130,Bilhanan,Hiyoshi,9999-01-01
32133,Zine,Huxford,9999-01-01
32137,Shim,Dengi,9999-01-01
32138,Anyuan,Facello,9999-01-01
32142,Divier,Pappas,9999-01-01
32143,Takushi,Spieker,9999-01-01
32144,Akeel,Nittel,9999-01-01
32147,Shahaf,Basart,9999-01-01
32149,Jaewon,Fabrizio,2002-02-05
32150,Chenxi,Narwekar,9999-01-01
32151,Martine,Pileggi,9999-01-01
32158,Fun,Ranta,9999-01-01
32159,Gennady,Marshall,9999-01-01
32164,Isamu,Penttonen,9999-01-01
32167,Christophe,Sury,9999-01-01
32168,Yaghout,Swick,9999-01-01
32169,Sampalli,Niizuma,9999-01-01
32171,Zhaofang,Setia,9999-01-01
32172,Duangkaew,Milicia,9999-01-01
32174,Mohua,Kaltofen,9999-01-01
32176,Arie,Lorys,9999-01-01
32180,Abdelaziz,Hofman,9999-01-01
32186,Serap,Pesch,9999-01-01
32193,Margareta,Szmurlo,9999-01-01
32195,Ziva,Zaumen,9999-01-01
32196,Xiaopeng,Sluis,9999-01-01
32197,Claude,Highland,9999-01-01
32199,Eishiro,Perna,9999-01-01
32200,Nalini,Sadowsky,9999-01-01
32203,Stamatina,Gulak,9999-01-01
32204,Garnet,Leppanen,9999-01-01
32210,Tran,Serdy,1992-02-13
32213,Tzvetan,Bashian,9999-01-01
32215,Xiaoshan,Piveteau,1996-01-08
32216,Martine,Lanteri,2002-07-22
32219,Honglan,Rosin,1998-01-09
32221,Pranas,Snedden,9999-01-01
32222,Hyuncheol,Clemencon,9999-01-01
32233,Kenroku,Benveniste,9999-01-01
32237,Yucai,Range,9999-01-01
32239,Xumin,Cummings,9999-01-01
32242,Annemarie,Rosen,1991-09-08
32244,Mitsuyuki,Mitsuhashi,9999-01-01
32246,Georg,Onuegbe,9999-01-01
32251,Inderjeet,Tsukuda,9999-01-01
32252,Marke,Bratten,9999-01-01
32253,Felicidad,Serov,9999-01-01
32254,Kien,Merel,9999-01-01
32260,Sachem,Baranowski,9999-01-01
32261,Bernt,Dehkordi,9999-01-01
32262,Holgard,Kaltofen,9999-01-01
32269,Kannan,Cangellaris,9999-01-01
32270,Kiyokazu,Naudin,9999-01-01
32272,Yuqun,Parascandalo,9999-01-01
32275,Jaideep,Hedayat,9999-01-01
32277,Tesuro,Papastamatiou,9999-01-01
32279,Mokhtar,Falco,9999-01-01
32280,Susumu,Hofting,1997-04-25
32296,Baruch,Peris,9999-01-01
32297,Chandrasekaran,Loncour,9999-01-01
32301,Itzchak,Wolniewicz,1998-07-22
32303,Bodh,Merli,9999-01-01
32307,Hercules,Setiz,9999-01-01
32308,Arun,Baja,1997-12-17
32310,Rosella,Krone,9999-01-01
32325,Magdalena,Taubenfeld,9999-01-01
32333,Yoshimitsu,Mitsuhashi,9999-01-01
32339,Rasikan,Strooper,9999-01-01
32340,Maria,Tiemann,9999-01-01
32341,Vincent,Stiles,9999-01-01
32343,Aloys,Pews,9999-01-01
32344,Lillian,Takanami,1995-07-28
32349,Hairong,DiGiano,9999-01-01
32368,Ebru,Ravishankar,9999-01-01
32371,Yoshimitsu,Dulay,2001-01-18
32372,Randy,Nitsch,9999-01-01
32377,Teunis,Wolniewicz,9999-01-01
32381,Abdelkader,Uhrik,2001-08-14
32386,Horward,Ratnakar,9999-01-01
32394,Constantino,Merlo,9999-01-01
32398,Jessie,Dahlbom,9999-01-01
32400,Jagoda,Prochazka,9999-01-01
32405,Vitaly,Haumacher,9999-01-01
32406,Filipe,Ranze,9999-01-01
32407,Gita,Nollmann,9999-01-01
32410,Geraldo,Jenevein,2000-03-10
32413,Constantine,Baik,9999-01-01
32420,Parto,Sinitsyn,9999-01-01
32426,Lijie,Oskamp,9999-01-01
32427,Jovan,Rajala,9999-01-01
32430,Yongdong,Hellwagner,9999-01-01
32433,Remzi,Hoppenstand,9999-01-01
32438,Masali,Terwilliger,9999-01-01
32439,Abdelghani,Karner,2000-12-03
32442,Leucio,Remmele,9999-01-01
32443,Bernd,Beznosov,9999-01-01
32444,Ioana,Ventosa,9999-01-01
32445,Kristian,Angelopoulos,9999-01-01
32446,Chirstian,Magalhaes,9999-01-01
32449,Gal,Sabnani,9999-01-01
32451,Fumiyo,Argence,1999-09-21
32455,Lokesh,Brlek,9999-01-01
32456,DeForest,Alameldin,9999-01-01
32458,Conal,Uehara,9999-01-01
32459,Sanjoy,Maraist,2001-06-19
32465,Yucel,Dymetman,9999-01-01
32467,Berna,Dulay,9999-01-01
32468,Rafols,Masamoto,9999-01-01
32472,Heekeun,Ariola,1999-02-04
32474,Sariel,Eterovic,9999-01-01
32475,Kitty,Onuegbe,9999-01-01
32479,Kerhong,Olano,9999-01-01
32481,Dipankar,Nanard,9999-01-01
32483,Gay,Tsukune,9999-01-01
32487,Neven,Hambrick,9999-01-01
32488,Jeanne,Merks,9999-01-01
32493,Lunjin,Kriebel,1994-09-26
32496,Tiina,Wursthorn,9999-01-01
32499,Jouko,Hellwagner,9999-01-01
32505,Sailaja,Gustavson,9999-01-01
32508,Lijie,Roccetti,9999-01-01
32512,Barun,Shiratori,9999-01-01
32513,Sadok,Swan,9999-01-01
32515,Branimir,Attimonelli,2000-03-17
32517,KayLiang,Himler,9999-01-01
32527,Subhada,Terwilliger,9999-01-01
32528,Naftaly,Jeong,2002-06-23
32529,Mohammed,Barbanera,9999-01-01
32531,Heng,Zirintsis,9999-01-01
32540,Chrisa,Jervis,9999-01-01
32542,Yishay,Manders,9999-01-01
32546,Gil,Velasco,9999-01-01
32553,Hausi,Pouyioutas,1991-03-09
32557,Henk,Vendrig,9999-01-01
32559,Ingemar,Thombley,9999-01-01
32563,Gritta,Larfeldt,9999-01-01
32564,Hatem,Miake,9999-01-01
32566,Takahito,Przulj,9999-01-01
32568,Lorien,Rijckaert,2001-01-05
32572,Alain,Oskamp,9999-01-01
32574,Steen,Bahi,9999-01-01
32578,Billie,Chleq,9999-01-01
32580,Kirk,Facello,9999-01-01
32581,Mamdouh,Reeker,9999-01-01
32583,Siamak,Comte,1988-07-30
32584,Eishiro,Masamoto,9999-01-01
32587,Sugwoo,Ballarin,9999-01-01
32590,Gil,Deyuan,9999-01-01
32595,Magy,Ghemri,9999-01-01
32596,Naftaly,Gelosh,9999-01-01
32597,Djelloul,Muntz,9999-01-01
32599,George,Mundy,9999-01-01
32600,Uta,Diderrich,9999-01-01
32609,Masato,Jahnichen,1996-12-14
32614,Chinho,Basagni,9999-01-01
32615,Geoffrey,Sadowski,9999-01-01
32617,Kazuhito,Rissanen,9999-01-01
32618,Boalin,Krone,2002-04-07
32619,Xiong,Clouatre,9999-01-01
32623,Mart,Zolotykh,9999-01-01
32626,Ulf,Ambroszkiewicz,9999-01-01
32629,Make,Benzmuller,9999-01-01
32637,Abdulla,Kalorkoti,9999-01-01
32640,Uli,Oskamp,1997-06-25
32641,Tua,Tetzlaff,9999-01-01
32642,Danel,Garigliano,9999-01-01
32646,Yongqiao,Cools,9999-01-01
32653,Renny,Wielonsky,9999-01-01
32656,Boriana,Lemarechal,9999-01-01
32662,Magdalena,Hiraishi,9999-01-01
32664,Charmane,Pashtan,1990-03-15
32665,Alselm,Kuzuoka,9999-01-01
32668,Niclas,Riexinger,9999-01-01
32676,Joydip,Bail,9999-01-01
32677,Yurii,Heering,9999-01-01
32686,Ioana,Gien,9999-01-01
32687,Rayond,Hagimont,9999-01-01
32689,Gladys,Heusch,9999-01-01
32691,Ghassan,Simmen,9999-01-01
32692,Sadun,Cannard,9999-01-01
32694,Pramod,Hiroyama,9999-01-01
32696,Luisa,Hofstetter,1997-07-19
32703,DeForest,Klyachko,9999-01-01
32704,Jacqueline,Rajaraman,9999-01-01
32717,Dmitry,Kugler,9999-01-01
32720,Adam,Baalen,9999-01-01
32721,Ferdinand,Grabner,1991-05-28
32724,Alselm,Janocha,9999-01-01
32728,Kenton,Greibach,9999-01-01
32730,Charlene,Montresor,9999-01-01
32731,Honesty,Morrey,9999-01-01
32733,Prasadram,Murtha,9999-01-01
32734,Kazuhira,Lagarias,9999-01-01
32735,Ewing,Simkin,2002-02-16
32737,Haldon,Vuskovic,9999-01-01
32740,Ishfaq,DuBourdieux,9999-01-01
32745,Lucian,Menhoudj,9999-01-01
32750,Udi,Gien,9999-01-01
32753,Kristen,Debuse,9999-01-01
32756,Gou,Desikan,9999-01-01
32765,Yurij,Mitchem,9999-01-01
32766,Masamitsu,Jayawardene,9999-01-01
32767,Ayakannu,Lovengreen,9999-01-01
32768,Yannis,Makinen,9999-01-01
32769,Shai,Rosay,9999-01-01
32771,Patricia,Remmele,1998-04-28
32772,Xinglin,Peris,9999-01-01
32775,Ung,Litzler,9999-01-01
32776,Charlene,Bodoff,9999-01-01
32778,Branimir,Conde,1997-01-14
32779,Tze,Rahimi,9999-01-01
32790,Hilari,Heuter,9999-01-01
32791,Giri,Laurillard,9999-01-01
32793,Nathan,Litzler,1999-06-22
32794,Charmane,Kornatzky,9999-01-01
32796,Duke,Picaronny,9999-01-01
32797,Martial,Ginesta,9999-01-01
32799,Georgi,Marletta,1998-09-07
32807,Suebskul,Nannarelli,1999-10-29
32809,Patricio,Muntz,9999-01-01
32812,Manibrata,Serot,9999-01-01
32818,Chaosheng,Orsini,9999-01-01
32820,Rasikan,Barriga,9999-01-01
32822,Pramod,Muhling,9999-01-01
32830,Oscar,Luke,9999-01-01
32835,Wanqing,Thambidurai,9999-01-01
32842,Jolita,Bierman,9999-01-01
32849,Adib,Kornyak,9999-01-01
32858,Tesuro,Fioravanti,9999-01-01
32864,Anyuan,Stifter,9999-01-01
32871,DeForest,Rullman,9999-01-01
32872,Poornachandra,Gien,9999-01-01
32876,Vishwani,Zyda,9999-01-01
32882,Khoa,Winter,1996-01-03
32886,Yucai,Danecki,9999-01-01
32891,Vasilis,Ozeki,9999-01-01
32892,Sudharsan,Pfau,9999-01-01
32901,Theirry,Hinsberger,9999-01-01
32903,Maja,Terlouw,9999-01-01
32907,Jasminko,Sewelson,1997-06-05
32909,Sibyl,Krupka,9999-01-01
32917,Lein,Maccarone,9999-01-01
32919,Lenore,Schaad,9999-01-01
32923,Ult,Leaver,9999-01-01
32925,Xiaoqiu,Zwicker,9999-01-01
32928,Shigeu,Kalloufi,9999-01-01
32931,Almudena,DasSarma,9999-01-01
32933,Jouko,Tyugu,9999-01-01
32938,Qunsheng,Perna,9999-01-01
32940,Mabry,Onuegbe,2000-05-29
32945,Sadun,Benaini,1991-11-08
32949,Martins,Ermel,1999-02-10
32951,Tianruo,Hockney,9999-01-01
32952,Guiseppe,Foong,9999-01-01
32955,Basim,Dredge,9999-01-01
32959,Ebru,Broomell,9999-01-01
32962,Girolamo,Orlowska,1989-12-03
32964,Sariel,Kamber,9999-01-01
32965,Margareta,Stifter,9999-01-01
32967,Morris,Zykh,9999-01-01
32972,Ebbe,Matzov,9999-01-01
32977,Berhard,Flasterstein,9999-01-01
32979,Xumin,Swift,9999-01-01
32985,Emran,Reinhart,9999-01-01
32990,Valery,Linnainmaa,9999-01-01
32992,Tayeb,Yamaashi,9999-01-01
32993,Yuchang,Ranta,9999-01-01
32994,Deniz,Bale,9999-01-01
33000,Kazunori,Gustavson,9999-01-01
33001,Nalini,Matzov,9999-01-01
33005,Toshiki,Genther,1995-04-14
33006,Saniya,Einsfeld,9999-01-01
33008,Keiichiro,Birnbaum,9999-01-01
33009,Tsutomu,Chinin,9999-01-01
33010,Zhonghua,Parveen,9999-01-01
33011,Jacqueline,Manders,9999-01-01
33013,Thanasis,Clemencon,1999-05-09
33018,Christophe,Baer,9999-01-01
33020,Olivera,Nicolson,9999-01-01
33021,Mona,Genin,1986-06-27
33024,Gregory,Brickell,9999-01-01
33028,Salvador,Tzvieli,9999-01-01
33029,Claude,Cherinka,1987-04-26
33041,Doowon,Birdsall,9999-01-01
33045,Quingbo,Demizu,2001-10-19
33046,Sumant,Cunliffe,9999-01-01
33056,Anneli,Litzkow,9999-01-01
33076,Geoff,Ranon,9999-01-01
33078,Lena,Compeau,9999-01-01
33079,Tomoyuki,Lampe,9999-01-01
33081,Panayotis,Gist,1988-07-06
33085,Kristinn,Jullig,9999-01-01
33086,Berry,Onuegbe,9999-01-01
33087,Manu,Hertweck,9999-01-01
33088,Shay,Alameldin,1997-03-17
33089,LiMin,Potthoff,9999-01-01
33093,Nahla,Vadhan,1996-04-30
33097,Kish,Fiebach,9999-01-01
33098,Jaewoo,Matzke,9999-01-01
33101,Chinhyun,Leuchs,9999-01-01
33105,Stafford,Bergere,9999-01-01
33106,Wonhee,Chaudhuri,9999-01-01
33109,Xumin,Papadias,9999-01-01
33110,Tua,Roccetti,9999-01-01
33112,Martine,Pokrovskii,2000-07-11
33115,Padma,Peyn,9999-01-01
33117,Masoud,Guting,2000-06-21
33120,Harjit,Perko,9999-01-01
33122,Angel,Kalorkoti,9999-01-01
33123,Ingemar,Eiron,1987-11-08
33125,Jaewon,Dulay,9999-01-01
33126,Charmane,Marwedel,9999-01-01
33129,Gen,Oehlmann,1997-12-11
33131,Reinhold,Savasere,9999-01-01
33137,Shietung,Ranon,9999-01-01
33139,Duangkaew,Leppanen,9999-01-01
33151,Koldo,Vecchio,9999-01-01
33161,Yuriy,Pelz,9999-01-01
33164,Marie,Levergood,9999-01-01
33170,Huiqun,Kroon,9999-01-01
33176,Mohammed,Narwekar,9999-01-01
33177,Thanasis,Chinal,2002-04-15
33183,Haldun,Veldwijk,9999-01-01
33184,Kazuhiro,Kaelbling,9999-01-01
33185,Uri,Landherr,9999-01-01
33186,Domenick,Hanratty,9999-01-01
33190,Kiyomitsu,Hardjono,9999-01-01
33191,Almudena,Hopewell,9999-01-01
33193,Aiman,Radhakrishnan,9999-01-01
33194,Ronnie,Brender,9999-01-01
33196,Jungsoon,Gist,9999-01-01
33198,Xiaopeng,Auyong,9999-01-01
33203,Trygve,Pagter,1997-07-05
33205,Matk,Egerstedt,9999-01-01
33211,Prodip,DuBourdieux,9999-01-01
33212,Susuma,Erdi,1998-06-06
33216,Zdislav,Thombley,9999-01-01
33219,Shem,Brodal,9999-01-01
33221,Makato,Demri,9999-01-01
33222,Arra,Apsitis,9999-01-01
33223,Sanjiv,Dayang,9999-01-01
33225,Mani,Ranta,9999-01-01
33226,Kenton,Hegner,9999-01-01
33234,Uzi,Kleiser,2001-12-15
33239,Gladys,Rosin,9999-01-01
33240,Nishit,Pramanik,9999-01-01
33242,Hironoby,Vadhan,1993-03-10
33244,Genki,Hitomi,9999-01-01
33248,Lucian,Cronin,9999-01-01
33254,Jaber,Goodrum,1997-12-04
33255,Alejandra,Straney,9999-01-01
33257,Duri,Rotem,9999-01-01
33259,Djelloul,Pietrzykowski,9999-01-01
33265,Arnd,Escriba,9999-01-01
33267,Irena,Callaway,9999-01-01
33270,Chanjung,Ebeling,9999-01-01
33272,Sanjit,Rotem,9999-01-01
33278,Kyoichi,Boguraev,9999-01-01
33279,Arne,Felder,9999-01-01
33281,Laurentiu,Kisuki,1992-03-26
33287,Honesty,Zlotek,9999-01-01
33288,Hinrich,Fetvedt,9999-01-01
33296,Kensyu,Thorelli,9999-01-01
33298,Koldo,Oxman,9999-01-01
33302,Fumitaka,Crouzet,9999-01-01
33306,Tesuro,Spell,9999-01-01
33307,Raimond,Hopewell,9999-01-01
33309,Kien,Bodoff,9999-01-01
33313,Oguz,Staylopatis,9999-01-01
33324,Ravishankar,Emiris,9999-01-01
33327,Isamu,Templeman,9999-01-01
33328,Dipankar,Osgood,9999-01-01
33331,Junichi,DeMori,9999-01-01
33334,Nagui,Pietracaprina,9999-01-01
33336,Suzette,Rodham,9999-01-01
33339,Pasqua,Harnett,1991-03-13
33340,Gila,Lamma,1996-04-25
33343,Chiradeep,Gunderson,9999-01-01
33344,Isaac,Emden,9999-01-01
33345,Gererd,Melter,1997-06-26
33355,Houman,Chandrasekhar,2001-10-29
33359,Emdad,Berztiss,9999-01-01
33363,Volkmar,Bugaenko,9999-01-01
33364,Stella,Plump,2000-01-01
33368,Foong,Rosar,9999-01-01
33373,Froduald,Cooman,1996-04-10
33377,Zeljko,Dulin,1995-06-06
33383,Alois,Luga,9999-01-01
33386,Sadok,Eiter,9999-01-01
33388,Mohua,Dalton,9999-01-01
33392,Aloke,Rothenberg,1998-04-21
33393,Charlene,Nyrup,9999-01-01
33394,Xinan,Brender,9999-01-01
33399,Roded,Lorcy,9999-01-01
33402,Leni,Carrere,9999-01-01
33405,Gina,Miake,1993-03-19
33406,Chandrasekaran,Oehlmann,9999-01-01
33408,Shigeo,Denis,9999-01-01
33416,Jaber,Aumann,9999-01-01
33423,Jinpo,Koblick,9999-01-01
33424,DAIDA,Mukaidono,9999-01-01
33427,Shalesh,Mitsuhashi,9999-01-01
33429,Barton,Birsak,2000-07-11
33431,Paris,Nannarelli,9999-01-01
33433,Berni,Lorho,9999-01-01
33441,Padma,Rande,9999-01-01
33449,Yonghong,Marciano,9999-01-01
33451,Ipke,Hutter,1999-09-02
33462,Weijing,Camarinopoulos,1990-08-05
33470,Nechama,Potthoff,9999-01-01
33472,Hsiangchu,Chvatal,9999-01-01
33477,Shietung,Ventosa,9999-01-01
33493,Lijie,Heiserman,9999-01-01
33494,Limsoon,Gihr,9999-01-01
33500,Ramya,Georg,9999-01-01
33509,Jongsuk,Henseler,1999-03-10
33510,Shaibal,Christ,9999-01-01
33512,Raimond,Biran,9999-01-01
33518,Perla,Birsak,9999-01-01
33520,Mandell,Georg,9999-01-01
33522,Gift,Barinka,1995-01-18
33525,Gou,Ranon,9999-01-01
33526,Alper,Schwartzburd,9999-01-01
33528,Rafael,Riexinger,9999-01-01
33529,Mingsen,Baba,9999-01-01
33530,Toney,Garigliano,9999-01-01
33532,Valter,Setiz,9999-01-01
33533,Nobuyoshi,Grabner,9999-01-01
33535,Venkatesan,Assaf,1997-06-14
33545,Yinghua,Daescu,9999-01-01
33546,Raimond,Thorelli,9999-01-01
33552,Nadjib,Penn,9999-01-01
33553,Parke,Murillo,9999-01-01
33555,Wojceich,Kawashima,9999-01-01
33560,Huiqun,Ranon,9999-01-01
33562,Shigenori,Zobel,9999-01-01
33563,Sastry,Akazan,9999-01-01
33566,Kiyokazu,Lorie,1993-11-27
33574,Mabhin,McAffer,9999-01-01
33576,Serif,Rodite,2000-09-25
33579,Guozhong,Eickenmeyer,9999-01-01
33581,Prasadram,Kulisch,9999-01-01
33583,Yechiam,Hanratty,9999-01-01
33584,Marlo,Nivat,9999-01-01
33585,Pasqua,Junot,1986-03-06
33587,Kristina,Benveniste,9999-01-01
33588,Avishai,Baja,2001-03-26
33591,Sugwoo,Picaronny,9999-01-01
33597,Masaru,Turnbull,9999-01-01
33602,Weiru,Krone,2000-07-23
33603,Houman,Claffy,9999-01-01
33607,Niclas,Thiria,9999-01-01
33614,Seshu,Rissland,9999-01-01
33619,Brendon,Hardjono,9999-01-01
33620,Pasqua,Seiwald,9999-01-01
33625,Byong,Sundgren,9999-01-01
33628,Macha,Ritcey,9999-01-01
33631,Tonny,Ozeri,9999-01-01
33632,Yechezkel,Haddadi,2000-05-16
33647,Yuguang,Gils,1999-02-15
33648,Giri,Denos,9999-01-01
33649,Danil,Peng,9999-01-01
33651,Haldon,Bresenham,1998-02-06
33652,Nimmagadda,Bridgland,9999-01-01
33654,Barna,Bage,9999-01-01
33655,Zvonko,Lovengreen,9999-01-01
33658,Khosrow,Danlos,9999-01-01
33665,Xumin,Zyda,1998-08-19
33668,Valery,Yoshizawa,9999-01-01
33674,Abdelwaheb,Impagliazzo,9999-01-01
33675,Wojceich,Lichtman,9999-01-01
33681,Hideo,Katiyar,9999-01-01
33696,Danny,Famili,9999-01-01
33698,Mohan,Dalton,9999-01-01
33702,Selwyn,Nannarelli,9999-01-01
33703,Idoia,Emiris,9999-01-01
33711,Jagoda,Kobuchi,9999-01-01
33715,Armond,Wynblatt,1988-10-17
33725,Huican,Esposito,1996-04-14
33726,Yonghoan,Hasham,9999-01-01
33727,Uno,Highland,9999-01-01
33732,Alain,DeMori,9999-01-01
33733,Premsyl,Levasseur,1993-04-20
33735,Charlene,Cardazo,1995-04-03
33736,DeForest,Koyama,9999-01-01
33740,Rafael,Guardalben,9999-01-01
33743,Bodh,Junet,9999-01-01
33744,Cedric,Bellone,1997-11-22
33745,Fuqing,Frijda,9999-01-01
33748,Bernt,Argence,9999-01-01
33751,Fabrizio,Honiden,9999-01-01
33756,Tomofumi,Redmiles,9999-01-01
33757,Guoxiang,Borstler,1992-01-11
33759,Lena,Beutelspacher,9999-01-01
33760,Franziska,Salvesen,2002-07-03
33761,Zito,Plumb,9999-01-01
33762,Mohd,Rosen,9999-01-01
33767,Dekang,Kenevan,9999-01-01
33768,Karoline,Fontan,9999-01-01
33769,Erzsebet,Haddadi,9999-01-01
33771,Marek,Kitsuregawa,9999-01-01
33778,Tua,Erva,1995-07-28
33783,Jongsuk,Osgood,9999-01-01
33784,Alenka,Mandelberg,9999-01-01
33787,Malu,Kriebel,9999-01-01
33792,Ashish,Nitsche,9999-01-01
33793,Oldrich,Delgrossi,2001-03-23
33794,Kwangjo,Tomescu,9999-01-01
33799,Kellie,Doering,9999-01-01
33800,Peternela,Bottner,9999-01-01
33801,Georgi,Sluis,9999-01-01
